,ip,s_sum_length,f_sum_length,sum_increment
22815,14.199.46.222,31.0,0.0,31.0
22816,14.2.88.71,4855.0,0.0,4855.0
22817,14.20.22.100,27570199.0,0.0,27570199.0
22818,14.20.22.101,999346.0,0.0,999346.0
22819,14.20.231.98,1814.0,0.0,1814.0
22820,14.20.44.130,2950.0,0.0,2950.0
22821,14.20.50.72,95562.0,0.0,95562.0
22822,14.20.75.177,6491012.0,0.0,6491012.0
22823,14.20.91.128,1323.0,0.0,1323.0
22824,14.202.63.233,81286.0,0.0,81286.0
22825,14.203.200.241,6048439.0,0.0,6048439.0
22826,14.204.249.44,359.0,0.0,359.0
22827,14.205.184.193,303.0,0.0,303.0
22828,14.207.147.1,562818.0,0.0,562818.0
22829,14.207.180.49,37197.0,0.0,37197.0
22830,14.207.196.46,50830.0,0.0,50830.0
22831,14.207.236.196,3669.0,0.0,3669.0
22832,14.208.198.218,765167.0,637.0,764530.0
22833,14.208.240.158,16591.0,0.0,16591.0
22834,14.208.251.143,3119.0,0.0,3119.0
22835,14.208.73.67,9590.0,0.0,9590.0
22836,14.209.106.187,868.0,0.0,868.0
22837,14.209.171.111,142545.0,0.0,142545.0
22838,14.209.237.167,1414.0,0.0,1414.0
22839,14.209.248.28,604.0,0.0,604.0
22840,14.209.249.77,1205.0,0.0,1205.0
22841,14.209.54.184,126234.0,0.0,126234.0
22842,14.209.62.154,107458.0,0.0,107458.0
22843,14.21.104.218,9590.0,0.0,9590.0
22844,14.21.197.67,9590.0,0.0,9590.0
22845,14.210.178.178,9590.0,0.0,9590.0
22846,14.210.182.201,9590.0,0.0,9590.0
22847,14.210.238.246,574.0,0.0,574.0
22848,14.211.170.213,1007.0,0.0,1007.0
22849,14.211.203.17,9590.0,0.0,9590.0
22850,14.211.220.234,184.0,0.0,184.0
22851,14.211.229.154,605.0,0.0,605.0
22852,14.211.230.138,192.0,0.0,192.0
22853,14.212.61.198,106.0,0.0,106.0
22854,14.213.148.178,1467.0,0.0,1467.0
22855,14.213.185.225,115115.0,0.0,115115.0
22856,14.213.38.192,460.0,0.0,460.0
22857,14.214.209.39,577.0,0.0,577.0
22858,14.214.216.8,1635.0,0.0,1635.0
22859,14.214.243.165,1323.0,0.0,1323.0
22860,14.214.99.81,210.0,0.0,210.0
22861,14.216.195.157,402.0,0.0,402.0
22862,14.216.2.59,30311.0,0.0,30311.0
22863,14.216.249.51,15862.0,0.0,15862.0
22864,14.216.5.135,807.0,0.0,807.0
22865,14.217.162.178,784.0,0.0,784.0
22866,14.217.182.101,9590.0,0.0,9590.0
22867,14.217.251.107,2087656.0,0.0,2087656.0
22868,14.217.32.159,2238.0,0.0,2238.0
22869,14.218.158.157,789.0,0.0,789.0
22870,14.218.162.233,51442.0,0.0,51442.0
22871,14.218.2.242,190.0,0.0,190.0
22872,14.218.223.124,172.0,0.0,172.0
22873,14.218.238.31,386474.0,0.0,386474.0
22874,14.218.62.2,19180.0,0.0,19180.0
22875,14.218.62.223,147.0,0.0,147.0
22876,14.218.7.189,68.0,0.0,68.0
22877,14.218.95.221,602.0,0.0,602.0
22878,14.219.128.51,38541.0,0.0,38541.0
22879,14.219.191.43,183.0,0.0,183.0
22880,14.219.199.178,274804.0,0.0,274804.0
22881,14.219.247.154,182.0,0.0,182.0
22882,14.220.68.174,61689.0,0.0,61689.0
22883,14.220.96.178,31994.0,0.0,31994.0
22884,14.221.170.222,302.0,0.0,302.0
22885,14.221.2.99,338.0,0.0,338.0
22886,14.222.172.144,303.0,0.0,303.0
22887,14.222.67.42,337.0,0.0,337.0
22888,14.223.61.210,9592.0,0.0,9592.0
22890,14.23.126.8,1628.0,0.0,1628.0
22891,14.28.110.58,3323.0,0.0,3323.0
22892,14.28.185.14,1214.0,0.0,1214.0
22893,14.28.23.45,13043.0,0.0,13043.0
22895,14.29.122.136,18960.0,1858.0,17102.0
22896,14.29.122.137,18220.0,3279.0,14941.0
22897,14.29.147.57,465.0,0.0,465.0
22898,14.29.35.24,22449.0,0.0,22449.0
22899,14.29.49.79,1449019.0,0.0,1449019.0
22900,14.29.54.29,438558.0,0.0,438558.0
22901,14.29.54.30,854614.0,0.0,854614.0
22902,14.29.54.31,622774.0,0.0,622774.0
22903,14.29.54.32,1180048.0,0.0,1180048.0
22904,14.29.54.33,599314.0,0.0,599314.0
22905,14.29.54.34,425434.0,0.0,425434.0
22910,14.29.82.194,13352.0,3884.0,9468.0
22911,14.29.82.199,203643.0,77568.0,126075.0
22915,14.34.186.12,1858.0,0.0,1858.0
22916,14.35.8.118,177433.0,0.0,177433.0
22917,14.47.125.26,63645.0,0.0,63645.0
22919,14.63.220.100,9083.0,0.0,9083.0
22920,140.0.150.50,1171.0,0.0,1171.0
22922,140.112.8.114,1166031.0,0.0,1166031.0
22924,140.147.249.12,677549.0,0.0,677549.0
22925,140.147.249.178,50981.0,0.0,50981.0
22934,140.174.24.183,816.0,815.0,1.0
22935,140.174.24.191,181817.0,65505.0,116312.0
22941,140.174.24.23,134848.0,99700.0,35148.0
22942,140.174.24.39,99246.0,47709.0,51537.0
22950,140.205.113.6,46582.0,0.0,46582.0
22952,140.205.115.6,933244.0,428690.0,504554.0
22953,140.205.115.99,186037.0,154867.0,31170.0
22954,140.205.117.103,570521.0,105673.0,464848.0
22956,140.205.132.245,977734.0,288205.0,689529.0
22957,140.205.132.255,979104.0,518608.0,460496.0
22958,140.205.133.104,406014.0,4680.0,401334.0
22959,140.205.133.107,57727.0,51638.0,6089.0
22961,140.205.133.113,255961.0,38241.0,217720.0
22962,140.205.133.117,1065893.0,137232.0,928661.0
22963,140.205.133.12,73067.0,22041.0,51026.0
22964,140.205.133.121,249485.0,63486.0,185999.0
22966,140.205.133.124,21086.0,2825.0,18261.0
22967,140.205.133.125,208177.0,131548.0,76629.0
22972,140.205.133.149,475370.0,51412.0,423958.0
22973,140.205.133.151,30656.0,0.0,30656.0
22974,140.205.133.152,3961.0,0.0,3961.0
22976,140.205.133.154,2071314.0,42337.0,2028977.0
22977,140.205.133.156,503298.0,274434.0,228864.0
22978,140.205.133.157,592826.0,2574.0,590252.0
22979,140.205.133.158,496113.0,397911.0,98202.0
22980,140.205.133.16,1060155.0,177713.0,882442.0
22983,140.205.133.162,427905.0,147886.0,280019.0
22984,140.205.133.165,1551288.0,783951.0,767337.0
22985,140.205.133.166,54915.0,35384.0,19531.0
22986,140.205.133.169,1574.0,0.0,1574.0
22987,140.205.133.174,7384.0,0.0,7384.0
22988,140.205.133.175,452679.0,1341.0,451338.0
22989,140.205.133.176,1900849.0,718382.0,1182467.0
22991,140.205.133.178,72989.0,0.0,72989.0
22992,140.205.133.180,1157695.0,0.0,1157695.0
22994,140.205.133.185,29887.0,0.0,29887.0
22995,140.205.133.186,4837913.0,0.0,4837913.0
22997,140.205.133.189,769769.0,584117.0,185652.0
22998,140.205.133.192,94742.0,0.0,94742.0
22999,140.205.133.203,469814.0,392684.0,77130.0
23000,140.205.133.207,3419.0,0.0,3419.0
23001,140.205.133.212,104732.0,72002.0,32730.0
23002,140.205.133.213,347641.0,148133.0,199508.0
23003,140.205.133.214,1294010.0,11484.0,1282526.0
23004,140.205.133.216,285288.0,220132.0,65156.0
23005,140.205.133.219,84478.0,0.0,84478.0
23006,140.205.133.220,44691.0,0.0,44691.0
23007,140.205.133.226,179587.0,43528.0,136059.0
23008,140.205.133.227,672516.0,391642.0,280874.0
23011,140.205.133.254,14014.0,0.0,14014.0
23019,140.205.133.42,189052.0,23869.0,165183.0
23020,140.205.133.47,494559.0,13214.0,481345.0
23021,140.205.133.57,7069.0,0.0,7069.0
23022,140.205.133.60,108045.0,38333.0,69712.0
23024,140.205.133.69,20925.0,2175.0,18750.0
23025,140.205.133.77,42357.0,0.0,42357.0
23027,140.205.133.84,18962.0,2307.0,16655.0
23029,140.205.133.93,71213.0,40419.0,30794.0
23031,140.205.134.10,1342615.0,306779.0,1035836.0
23032,140.205.134.103,39532.0,12677.0,26855.0
23036,140.205.134.118,55610.0,9594.0,46016.0
23038,140.205.134.139,113196.0,29039.0,84157.0
23039,140.205.134.141,14261.0,0.0,14261.0
23041,140.205.134.144,110786.0,20041.0,90745.0
23048,140.205.134.190,35053.0,0.0,35053.0
23049,140.205.134.194,149525.0,38158.0,111367.0
23052,140.205.134.202,13090.0,0.0,13090.0
23053,140.205.134.222,46302.0,0.0,46302.0
23054,140.205.134.229,17753.0,0.0,17753.0
23056,140.205.134.237,19958.0,0.0,19958.0
23057,140.205.134.246,29380.0,26014.0,3366.0
23058,140.205.134.255,169003.0,0.0,169003.0
23061,140.205.134.77,59230.0,29336.0,29894.0
23062,140.205.134.81,245682.0,70983.0,174699.0
23063,140.205.134.85,2228.0,0.0,2228.0
23064,140.205.134.9,1033851.0,329563.0,704288.0
23066,140.205.134.99,428639.0,1199.0,427440.0
23068,140.205.135.118,639938.0,113963.0,525975.0
23069,140.205.135.146,886877.0,512601.0,374276.0
23070,140.205.135.183,6154372.0,417246.0,5737126.0
23074,140.205.135.231,2224.0,1026.0,1198.0
23075,140.205.135.233,365295.0,69949.0,295346.0
23076,140.205.135.236,141903.0,28474.0,113429.0
23078,140.205.135.249,2099.0,0.0,2099.0
23079,140.205.135.250,87750.0,17372.0,70378.0
23081,140.205.135.42,169887.0,53121.0,116766.0
23082,140.205.135.55,333502.0,0.0,333502.0
23083,140.205.135.6,514474.0,92352.0,422122.0
23084,140.205.135.68,107911.0,8433.0,99478.0
23085,140.205.135.72,483698.0,110109.0,373589.0
23087,140.205.135.76,966499.0,213455.0,753044.0
23088,140.205.136.13,25381.0,0.0,25381.0
23089,140.205.136.14,510975.0,58344.0,452631.0
23090,140.205.136.15,523552.0,165514.0,358038.0
23091,140.205.136.20,3213240.0,132960.0,3080280.0
23092,140.205.136.21,93725.0,5884.0,87841.0
23093,140.205.136.24,54575.0,53350.0,1225.0
23094,140.205.136.26,72772.0,0.0,72772.0
23095,140.205.136.28,1391.0,1377.0,14.0
23098,140.205.136.31,144995.0,18792.0,126203.0
23099,140.205.136.32,325009.0,53671.0,271338.0
23100,140.205.136.33,150572.0,22136.0,128436.0
23101,140.205.136.39,119361.0,0.0,119361.0
23102,140.205.136.42,72877.0,0.0,72877.0
23103,140.205.136.50,5336219.0,1827420.0,3508799.0
23108,140.205.138.10,1474804.0,292654.0,1182150.0
23109,140.205.138.13,12092573.0,2218181.0,9874392.0
23110,140.205.138.16,456584.0,108411.0,348173.0
23113,140.205.138.6,3513937.0,887441.0,2626496.0
23116,140.205.138.95,521805.0,6556.0,515249.0
23118,140.205.140.191,32165.0,10012.0,22153.0
23119,140.205.140.211,792640.0,179138.0,613502.0
23120,140.205.140.227,9365.0,0.0,9365.0
23121,140.205.140.231,53727.0,21231.0,32496.0
23122,140.205.140.233,214269.0,68189.0,146080.0
23123,140.205.140.239,444965.0,142704.0,302261.0
23124,140.205.140.248,948202.0,400006.0,548196.0
23128,140.205.140.81,3299028.0,1263681.0,2035347.0
23129,140.205.140.84,479503.0,459583.0,19920.0
23130,140.205.141.0,45448.0,0.0,45448.0
23131,140.205.142.102,9013.0,0.0,9013.0
23132,140.205.142.108,1522.0,0.0,1522.0
23133,140.205.142.117,501703.0,103006.0,398697.0
23134,140.205.142.131,6351.0,0.0,6351.0
23137,140.205.142.15,60526.0,0.0,60526.0
23138,140.205.142.162,56086.0,1020.0,55066.0
23139,140.205.142.166,1173599.0,322218.0,851381.0
23140,140.205.142.168,355245.0,78938.0,276307.0
23141,140.205.142.172,114323.0,12718.0,101605.0
23142,140.205.142.18,916955.0,474744.0,442211.0
23143,140.205.142.185,1446451.0,304252.0,1142199.0
23144,140.205.142.187,109526.0,3659.0,105867.0
23146,140.205.142.19,2924.0,0.0,2924.0
23147,140.205.142.190,2111.0,0.0,2111.0
23151,140.205.142.21,49419.0,16335.0,33084.0
23152,140.205.142.219,313334.0,93217.0,220117.0
23154,140.205.142.222,9099548.0,1074354.0,8025194.0
23155,140.205.142.23,50127.0,14873.0,35254.0
23156,140.205.142.231,456826.0,38223.0,418603.0
23157,140.205.142.232,382817.0,50638.0,332179.0
23158,140.205.142.236,125047.0,26903.0,98144.0
23159,140.205.142.237,138502.0,44285.0,94217.0
23160,140.205.142.238,2785354.0,609341.0,2176013.0
23161,140.205.142.239,1800194.0,284504.0,1515690.0
23162,140.205.142.240,82386.0,15414.0,66972.0
23164,140.205.142.255,5789.0,0.0,5789.0
23167,140.205.142.56,17703.0,0.0,17703.0
23168,140.205.142.6,3620.0,0.0,3620.0
23170,140.205.142.83,798300.0,175755.0,622545.0
23171,140.205.143.15,299449.0,0.0,299449.0
23172,140.205.143.17,21487.0,0.0,21487.0
23173,140.205.143.2,20777246.0,4902679.0,15874567.0
23174,140.205.143.47,3358358.0,0.0,3358358.0
23175,140.205.143.48,4986484.0,10765.0,4975719.0
23176,140.205.143.49,1318279.0,0.0,1318279.0
23181,140.205.152.175,138104.0,10703.0,127401.0
23183,140.205.152.187,116245.0,20630.0,95615.0
23184,140.205.152.188,11141.0,0.0,11141.0
23186,140.205.152.190,201488.0,23846.0,177642.0
23188,140.205.152.194,153694.0,72777.0,80917.0
23191,140.205.152.210,41601.0,4636.0,36965.0
23192,140.205.152.240,11744.0,0.0,11744.0
23193,140.205.152.242,1984.0,0.0,1984.0
23194,140.205.152.45,261561.0,68860.0,192701.0
23195,140.205.152.70,1767.0,0.0,1767.0
23196,140.205.152.73,105180.0,0.0,105180.0
23197,140.205.152.93,2919.0,0.0,2919.0
23198,140.205.153.11,7028.0,2665.0,4363.0
23199,140.205.153.12,175999.0,0.0,175999.0
23200,140.205.153.15,381445.0,0.0,381445.0
23201,140.205.153.22,15092.0,0.0,15092.0
23202,140.205.153.24,30553.0,0.0,30553.0
23203,140.205.153.29,4155855.0,36721.0,4119134.0
23204,140.205.153.31,1958772.0,727893.0,1230879.0
23205,140.205.153.32,81336.0,43388.0,37948.0
23208,140.205.153.42,27251.0,0.0,27251.0
23209,140.205.153.59,4609003.0,298144.0,4310859.0
23211,140.205.153.73,253089.0,107003.0,146086.0
23212,140.205.153.78,1073936.0,495514.0,578422.0
23213,140.205.159.248,1111.0,0.0,1111.0
23214,140.205.159.60,1661286.0,1270196.0,391090.0
23215,140.205.159.61,952375.0,856048.0,96327.0
23216,140.205.159.85,269613.0,0.0,269613.0
23224,140.205.164.101,516760.0,114774.0,401986.0
23225,140.205.164.103,1409928.0,1061745.0,348183.0
23226,140.205.164.29,3246083.0,534996.0,2711087.0
23227,140.205.164.37,518965.0,433312.0,85653.0
23228,140.205.164.63,110826.0,1530.0,109296.0
23229,140.205.164.82,1744742.0,0.0,1744742.0
23230,140.205.164.90,84837.0,12972.0,71865.0
23232,140.205.164.94,200050.0,33237.0,166813.0
23233,140.205.164.97,3807262.0,1455532.0,2351730.0
23234,140.205.170.100,8446576.0,1612146.0,6834430.0
23235,140.205.170.104,1617834.0,802996.0,814838.0
23236,140.205.170.86,21051930.0,3360780.0,17691150.0
23237,140.205.170.90,1440777.0,202939.0,1237838.0
23238,140.205.170.92,457907.0,122315.0,335592.0
23239,140.205.170.94,7106471.0,1157819.0,5948652.0
23240,140.205.170.96,173527.0,39020.0,134507.0
23241,140.205.170.98,696027.0,86421.0,609606.0
23242,140.205.172.14,18481490.0,3268827.0,15212663.0
23244,140.205.172.85,233320.0,43191.0,190129.0
23245,140.205.172.89,640444.0,95347.0,545097.0
23246,140.205.172.91,6894526.0,2517998.0,4376528.0
23247,140.205.172.93,480091.0,433160.0,46931.0
23248,140.205.172.96,1073561.0,194361.0,879200.0
23250,140.205.174.6,4200904.0,1204800.0,2996104.0
23252,140.205.174.95,2673441.0,656469.0,2016972.0
23253,140.205.174.96,1233544.0,749628.0,483916.0
23254,140.205.174.98,1095374.0,401071.0,694303.0
23258,140.205.179.27,45442.0,32152.0,13290.0
23262,140.205.182.139,31189.0,0.0,31189.0
23264,140.205.183.101,16729.0,0.0,16729.0
23267,140.205.192.15,20840.0,0.0,20840.0
23268,140.205.192.16,28240.0,0.0,28240.0
23269,140.205.192.18,58400.0,0.0,58400.0
23270,140.205.192.19,63284.0,46496.0,16788.0
23272,140.205.192.36,51581.0,0.0,51581.0
23273,140.205.192.37,330.0,0.0,330.0
23274,140.205.192.38,48976.0,33584.0,15392.0
23275,140.205.192.39,45016.0,0.0,45016.0
23276,140.205.192.40,85240.0,0.0,85240.0
23277,140.205.192.44,103636.0,0.0,103636.0
23278,140.205.192.45,60648.0,0.0,60648.0
23279,140.205.192.47,19584.0,171.0,19413.0
23280,140.205.192.48,86832.0,9824.0,77008.0
23281,140.205.192.49,184.0,0.0,184.0
23284,140.205.192.9,122192.0,0.0,122192.0
23343,140.205.200.10,29544.0,0.0,29544.0
23344,140.205.200.13,263224.0,0.0,263224.0
23345,140.205.200.14,120956.0,0.0,120956.0
23347,140.205.200.6,80536.0,0.0,80536.0
23348,140.205.200.8,181832.0,0.0,181832.0
23349,140.205.200.9,128720.0,0.0,128720.0
23358,140.205.203.109,116820.0,97583.0,19237.0
23369,140.205.203.82,77167.0,69844.0,7323.0
23387,140.205.220.103,4661895.0,3822967.0,838928.0
23388,140.205.230.100,6951869.0,1222294.0,5729575.0
23389,140.205.230.102,492654.0,92747.0,399907.0
23390,140.205.230.6,1107689.0,1064932.0,42757.0
23391,140.205.230.92,155371.0,31701.0,123670.0
23392,140.205.230.97,432965.0,113637.0,319328.0
23394,140.205.230.99,5847326.0,751990.0,5095336.0
23395,140.205.248.219,452662.0,102985.0,349677.0
23397,140.205.248.23,931269.0,203278.0,727991.0
23402,140.205.248.39,19620.0,0.0,19620.0
23403,140.205.248.65,49869.0,1629.0,48240.0
23405,140.205.248.87,815804.0,448625.0,367179.0
23406,140.205.248.91,4599788.0,1310465.0,3289323.0
23407,140.205.249.0,1432.0,0.0,1432.0
23408,140.205.249.2,3807861.0,903667.0,2904194.0
23409,140.205.250.100,523162.0,406696.0,116466.0
23410,140.205.250.77,343111.0,65745.0,277366.0
23411,140.205.250.88,128558.0,51921.0,76637.0
23412,140.205.250.91,331016.0,68718.0,262298.0
23413,140.205.250.93,9180659.0,1253618.0,7927041.0
23414,140.205.250.95,921831.0,123535.0,798296.0
23416,140.205.250.98,5012842.0,2103295.0,2909547.0
23417,140.205.250.99,428891.0,95978.0,332913.0
23418,140.205.254.100,442031.0,96980.0,345051.0
23419,140.205.254.102,7661751.0,1117664.0,6544087.0
23422,140.205.254.90,1697553.0,284690.0,1412863.0
23423,140.205.254.94,1473353.0,224121.0,1249232.0
23424,140.205.254.95,527887.0,121219.0,406668.0
23425,140.205.254.96,228048.0,28548.0,199500.0
23426,140.205.254.98,245655.0,60022.0,185633.0
23427,140.205.76.100,2626.0,0.0,2626.0
23429,140.205.76.111,128792.0,18710.0,110082.0
23430,140.205.76.113,100941.0,15807.0,85134.0
23431,140.205.76.114,16053.0,2151.0,13902.0
23432,140.205.76.115,57993.0,10263.0,47730.0
23437,140.205.76.134,154972.0,77891.0,77081.0
23439,140.205.76.137,264084.0,114700.0,149384.0
23440,140.205.76.138,225100.0,70375.0,154725.0
23441,140.205.76.139,38250.0,8051.0,30199.0
23442,140.205.76.146,307232.0,54395.0,252837.0
23443,140.205.76.150,164809.0,31942.0,132867.0
23444,140.205.76.151,32021.0,21699.0,10322.0
23446,140.205.76.156,1057534.0,82347.0,975187.0
23447,140.205.76.157,20018.0,0.0,20018.0
23448,140.205.76.160,10610.0,0.0,10610.0
23449,140.205.76.163,748104.0,69882.0,678222.0
23450,140.205.76.164,406153.0,122841.0,283312.0
23452,140.205.76.172,56936.0,0.0,56936.0
23453,140.205.76.177,355285.0,89586.0,265699.0
23454,140.205.76.178,4006860.0,27564.0,3979296.0
23455,140.205.76.181,18498.0,0.0,18498.0
23456,140.205.76.182,588784.0,256541.0,332243.0
23457,140.205.76.184,5929.0,0.0,5929.0
23458,140.205.76.191,1041874.0,257108.0,784766.0
23459,140.205.76.198,1421165.0,0.0,1421165.0
23460,140.205.76.200,34472.0,0.0,34472.0
23461,140.205.76.201,269995.0,97622.0,172373.0
23462,140.205.76.202,861113.0,3202.0,857911.0
23463,140.205.76.203,179253.0,116962.0,62291.0
23464,140.205.76.204,9174.0,0.0,9174.0
23465,140.205.76.208,2142613.0,863582.0,1279031.0
23466,140.205.76.211,39223.0,38341.0,882.0
23467,140.205.76.212,43699.0,0.0,43699.0
23468,140.205.76.215,12827.0,4974.0,7853.0
23469,140.205.76.221,14071.0,0.0,14071.0
23470,140.205.76.223,38481.0,0.0,38481.0
23471,140.205.76.224,1424562.0,0.0,1424562.0
23472,140.205.76.225,561072.0,381075.0,179997.0
23473,140.205.76.226,582692.0,9234.0,573458.0
23474,140.205.76.228,7371.0,0.0,7371.0
23475,140.205.76.229,81218.0,74500.0,6718.0
23476,140.205.76.243,721381.0,11708.0,709673.0
23477,140.205.76.32,545620.0,189266.0,356354.0
23478,140.205.76.39,33605.0,27278.0,6327.0
23479,140.205.76.41,3840.0,0.0,3840.0
23486,140.205.76.79,12063.0,0.0,12063.0
23487,140.205.76.80,64379.0,0.0,64379.0
23488,140.205.76.82,2069.0,0.0,2069.0
23491,140.205.77.245,460519.0,239690.0,220829.0
23493,140.205.78.101,104194.0,28987.0,75207.0
23494,140.205.90.6,6107762.0,3227439.0,2880323.0
23496,140.205.94.215,1575.0,0.0,1575.0
23497,140.205.94.229,1988.0,1350.0,638.0
23498,140.205.94.237,48838.0,26014.0,22824.0
23499,140.205.94.96,3232.0,0.0,3232.0
23500,140.205.96.17,48730.0,0.0,48730.0
23501,140.205.96.6,2663709.0,877293.0,1786416.0
23502,140.205.96.8,2908839.0,1026286.0,1882553.0
23503,140.205.99.10,2887366.0,1044046.0,1843320.0
23504,140.205.99.6,3072231.0,955445.0,2116786.0
23506,140.206.160.106,87520.0,0.0,87520.0
23509,140.206.160.196,4554.0,2353.0,2201.0
23532,140.206.164.43,3882.0,0.0,3882.0
23534,140.206.166.144,931.0,0.0,931.0
23535,140.206.166.66,34258.0,0.0,34258.0
23536,140.206.172.77,2042.0,0.0,2042.0
23537,140.206.172.78,746.0,0.0,746.0
23538,140.206.172.79,9754.0,0.0,9754.0
23539,140.206.172.80,683.0,0.0,683.0
23540,140.206.172.81,683.0,0.0,683.0
23541,140.206.172.82,3469.0,0.0,3469.0
23542,140.206.172.83,6252.0,0.0,6252.0
23544,140.206.172.85,742.0,0.0,742.0
23545,140.206.172.86,683.0,0.0,683.0
23546,140.206.211.112,19329.0,0.0,19329.0
23556,140.207.133.22,5523.0,983.0,4540.0
23562,140.207.137.41,4040.0,321.0,3719.0
23568,140.207.198.247,32956349.0,126963.0,32829386.0
23569,140.207.198.248,33920507.0,147464.0,33773043.0
23570,140.207.198.25,36983.0,0.0,36983.0
23572,140.207.198.37,7021944.0,313349.0,6708595.0
23573,140.207.198.38,341733.0,36385.0,305348.0
23574,140.207.199.1,191757.0,35043.0,156714.0
23575,140.207.202.175,46972.0,39555.0,7417.0
23577,140.207.202.211,101704.0,0.0,101704.0
23578,140.207.202.246,15460.0,0.0,15460.0
23579,140.207.203.1,13552.0,6176.0,7376.0
23580,140.207.203.3,129770.0,225.0,129545.0
23581,140.207.214.39,188927.0,0.0,188927.0
23582,140.207.215.117,6244.0,5531.0,713.0
23591,140.207.219.247,2806.0,1472.0,1334.0
23592,140.207.223.135,264021.0,37615.0,226406.0
23593,140.207.225.84,1475925.0,1422062.0,53863.0
23594,140.207.225.85,813424.0,435191.0,378233.0
23595,140.207.228.120,2022.0,0.0,2022.0
23596,140.207.228.26,70762.0,806.0,69956.0
23597,140.207.228.66,72224.0,0.0,72224.0
23598,140.207.228.8,22380.0,8426.0,13954.0
23599,140.207.229.42,2356.0,0.0,2356.0
23600,140.207.232.107,225644.0,69879.0,155765.0
23601,140.207.232.108,488494.0,0.0,488494.0
23604,140.207.232.115,207062.0,2374.0,204688.0
23605,140.207.232.125,147851.0,35133.0,112718.0
23606,140.207.29.11,9406.0,0.0,9406.0
23609,140.207.54.195,1478.0,0.0,1478.0
23618,140.207.62.56,40534.0,13456.0,27078.0
23620,140.207.69.129,5505.0,0.0,5505.0
23622,140.207.69.43,320.0,0.0,320.0
23625,140.211.10.74,81282.0,6910.0,74372.0
23628,140.224.48.230,9590.0,0.0,9590.0
23629,140.224.90.217,111.0,0.0,111.0
23630,140.237.11.234,168.0,0.0,168.0
23631,140.237.99.35,119766.0,0.0,119766.0
23632,140.240.190.49,9590.0,0.0,9590.0
23633,140.240.41.73,909.0,0.0,909.0
23634,140.240.87.103,55.0,0.0,55.0
23635,140.246.0.254,247906.0,0.0,247906.0
23636,140.246.130.51,9590.0,0.0,9590.0
23637,140.246.216.231,172.0,0.0,172.0
23638,140.246.223.77,9590.0,0.0,9590.0
23639,140.246.224.208,4839.0,0.0,4839.0
23640,140.246.249.250,1717.0,0.0,1717.0
23641,140.246.52.54,339.0,0.0,339.0
23642,140.246.90.143,181.0,0.0,181.0
23643,140.249.159.97,50659.0,0.0,50659.0
23644,140.249.16.198,607.0,0.0,607.0
23645,140.249.165.141,229817.0,0.0,229817.0
23646,140.249.54.73,916.0,0.0,916.0
23647,140.249.77.228,11094.0,0.0,11094.0
23648,140.250.208.123,145.0,0.0,145.0
23649,140.250.35.173,213405.0,0.0,213405.0
23650,140.255.112.230,909.0,0.0,909.0
23651,140.255.16.172,703.0,0.0,703.0
23652,140.255.178.237,48364.0,0.0,48364.0
23653,140.255.62.26,9586.0,0.0,9586.0
23654,140.255.84.192,68.0,0.0,68.0
23655,140.75.134.144,1173.0,0.0,1173.0
23656,140.75.152.252,390.0,0.0,390.0
23657,140.75.211.93,9590.0,0.0,9590.0
23658,140.75.218.140,1175.0,0.0,1175.0
23659,141.0.17.62,10002.0,3064.0,6938.0
23660,141.101.112.21,3636.0,0.0,3636.0
23662,141.101.114.195,11504.0,0.0,11504.0
23663,141.101.114.35,1331071.0,0.0,1331071.0
23664,141.101.114.64,612947.0,105659.0,507288.0
23665,141.101.115.15,6920.0,0.0,6920.0
23666,141.101.115.195,13099.0,2528.0,10571.0
23670,141.101.124.179,4006.0,0.0,4006.0
23671,141.101.126.180,940.0,746.0,194.0
23672,141.105.67.41,8222.0,0.0,8222.0
23673,141.211.243.108,1617.0,0.0,1617.0
23674,141.212.120.97,73323.0,0.0,73323.0
23676,142.0.140.26,231353.0,0.0,231353.0
23678,142.4.112.168,29661.0,0.0,29661.0
23679,142.4.118.43,3695.0,0.0,3695.0
23680,142.4.119.71,44260.0,0.0,44260.0
23681,142.4.125.183,61144.0,0.0,61144.0
23683,142.4.96.8,3397.0,0.0,3397.0
23684,142.54.179.191,193584.0,0.0,193584.0
23685,142.54.187.131,261.0,0.0,261.0
23686,142.75.67.45,1725.0,0.0,1725.0
23687,143.127.139.115,146103.0,0.0,146103.0
23688,143.166.147.81,419724.0,0.0,419724.0
23689,143.248.35.135,68.0,0.0,68.0
23690,143.89.176.110,22889.0,0.0,22889.0
23691,143.89.82.10,68.0,0.0,68.0
23692,143.90.170.129,4920.0,0.0,4920.0
23693,143.95.42.99,6884.0,0.0,6884.0
23694,144.0.21.223,1004232.0,0.0,1004232.0
23695,144.0.222.51,1044.0,0.0,1044.0
23696,144.0.23.251,605.0,0.0,605.0
23697,144.0.235.31,390.0,0.0,390.0
23698,144.0.246.70,908.0,0.0,908.0
23699,144.0.31.13,2813.0,0.0,2813.0
23700,144.0.45.181,398.0,0.0,398.0
23701,144.0.65.155,9707.0,0.0,9707.0
23702,144.0.95.240,336.0,0.0,336.0
23703,144.12.110.124,9590.0,0.0,9590.0
23704,144.12.168.32,726100.0,0.0,726100.0
23705,144.12.216.97,8596.0,0.0,8596.0
23706,144.12.69.199,9589.0,0.0,9589.0
23707,144.255.41.143,670.0,0.0,670.0
